#page_id	source_id	path	title	page_class	symbol_count	kind	symbol	declaration_origin	header	library	os_versions_raw	declaration_status	duplicate_of	source_url
ms863375	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863375.html	ISdpNodeContainer::SetType (Windows CE .NET 4.2)	symbol_page	1	interface_method	SetType	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863375(v=msdn.10)
ms863376	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863376.html	ISdpNodeContainer::Walk (Windows CE .NET 4.2)	symbol_page	1	interface_method	Walk	none	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	unrecognised_declaration_form		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863376(v=msdn.10)
ms863377	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863377.html	ISdpNodeContainer::WriteStream (Windows CE .NET 4.2)	symbol_page	1	interface_method	WriteStream	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863377(v=msdn.10)
ms863378	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863378.html	ISdpRecord::CreateFromStream (Windows CE .NET 4.2)	symbol_page	1	interface_method	CreateFromStream	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863378(v=msdn.10)
ms863379	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863379.html	ISdpRecord::GetAttribute (Windows CE .NET 4.2)	symbol_page	1	interface_method	GetAttribute	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863379(v=msdn.10)
ms863380	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863380.html	ISdpRecord::GetAttributeAsStream (Windows CE .NET 4.2)	symbol_page	1	interface_method	GetAttributeAsStream	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863380(v=msdn.10)
ms863381	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863381.html	ISdpRecord::GetAttributeList (Windows CE .NET 4.2)	symbol_page	1	interface_method	GetAttributeList	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863381(v=msdn.10)
ms863382	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863382.html	ISdpRecord::GetServiceClass (Windows CE .NET 4.2)	symbol_page	1	interface_method	GetServiceClass	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863382(v=msdn.10)
ms863383	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863383.html	ISdpRecord:IUnknown (Windows CE .NET 4.2)	concept_or_overview	0			none	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863383(v=msdn.10)
ms863384	mslearn-windows-ce-net-4x	docs/mslearn/windows-ce-net-4x/ms863384.html	ISdpRecord::SetAttribute (Windows CE .NET 4.2)	symbol_page	1	interface_method	SetAttribute	first_code_block	Bthapi.h, Bthapi.idl.	Btdrt.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/ms863384(v=msdn.10)
