#page_id	source_id	path	title	page_class	symbol_count	kind	symbol	declaration_origin	header	library	os_versions_raw	declaration_status	duplicate_of	source_url
aa446988	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446988.html	OEMWriteDebugLED (Windows CE 5.0)	symbol_page	1	function	OEMWriteDebugLED	first_code_block	Nkintr.h.	Nk.lib.	Windows CE 2.10 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446988(v=msdn.10)
aa446989	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446989.html	OEMWriteDebugString (Windows CE 5.0)	symbol_page	1	function	OEMWriteDebugString	first_code_block	Nkintr.h.	Nk.lib.	Windows CE 2.10 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446989(v=msdn.10)
aa446990	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446990.html	OEMWriteFlash (Windows CE 5.0)	symbol_page	1	function	OEMWriteFlash	first_code_block	Blcommon.h.	Blcommon.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446990(v=msdn.10)
aa446991	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446991.html	PerfCountSinceTick (Windows CE 5.0)	symbol_page	1	function	PerfCountSinceTick	first_code_block	Not applicable.	Nk.lib.	Windows CE 3.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446991(v=msdn.10)
aa446992	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446992.html	PFN_EnumProc (Windows CE 5.0)	symbol_page	1	callback	PFN_EnumProc	first_code_block	Kitltran.h.	Not applicable.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446992(v=msdn.10)
aa446993	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446993.html	PFN_KITLTIMERCB (Windows CE 5.0)	symbol_page	1	callback	PFN_KITLTIMERCB	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446993(v=msdn.10)
aa446994	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446994.html	pfnNKDrWatsonClear (Windows CE 5.0)	symbol_page	1	function	pfnNKDrWatsonClear	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446994(v=msdn.10)
aa446995	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446995.html	pfnNKDrWatsonFlush (Windows CE 5.0)	symbol_page	1	function	pfnNKDrWatsonFlush	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446995(v=msdn.10)
aa446996	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446996.html	pfnNKDrWatsonRead (Windows CE 5.0)	symbol_page	1	function	pfnNKDrWatsonRead	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446996(v=msdn.10)
aa446997	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446997.html	pfnNKDrWatsonWrite (Windows CE 5.0)	symbol_page	1	function	pfnNKDrWatsonWrite	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446997(v=msdn.10)
aa446998	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa446998.html	pfnOEMIntrOccurs (Windows CE 5.0)	symbol_page	1	function	pfnOEMIntrOccurs	none	Developer-defined.	Nk.lib.	Windows CE 5.0 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa446998(v=msdn.10)
aa447001	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447001.html	pfnOEMRefreshWatchDog (Windows CE 5.0)	symbol_page	1	function	pfnOEMRefreshWatchDog	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:void		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447001(v=msdn.10)
aa447002	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447002.html	pfnOEMReschedule (Windows CE 5.0)	symbol_page	1	function	pfnOEMReschedule	none	Developer-defined.	Nk.lib.	Windows CE 5.0 and later.	candidate_mismatch:void		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447002(v=msdn.10)
aa447003	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447003.html	pfnOEMSetMemoryAttributes (Windows CE 5.0)	symbol_page	1	function	pfnOEMSetMemoryAttributes	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447003(v=msdn.10)
aa447004	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447004.html	PFN_AllocHeapMem (Windows CE 5.0)	symbol_page	1	callback	PFN_AllocHeapMem	first_code_block	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447004(v=msdn.10)
aa447005	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447005.html	PFN_FreeHeapMem (Windows CE 5.0)	symbol_page	1	callback	PFN_FreeHeapMem	first_code_block	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447005(v=msdn.10)
aa447006	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447006.html	PHYSICAL_BASIC_INFORMATION (Windows CE 5.0)	symbol_page	1	struct	PHYSICAL_BASIC_INFORMATION	first_code_block	Pkfuncs.h.		Windows CE 3.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447006(v=msdn.10)
aa447007	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447007.html	pNKEnumExtensionDRAM (Windows CE 5.0)	symbol_page	1	function	pNKEnumExtensionDRAM	none	Nkintr.h.	Coredll.lib.	Windows CE .NET 4.0 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447007(v=msdn.10)
aa447008	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447008.html	pNotifyForceCleanboot (Windows CE 5.0)	symbol_page	1	function	pNotifyForceCleanboot	first_code_block	Not applicable.	Nk.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447008(v=msdn.10)
aa447009	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447009.html	pOEMCalcFSPages (Windows CE 5.0)	symbol_page	1	function	pOEMCalcFSPages	none	Not applicable.	Nk.lib.	Windows CE .NET 4.0 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447009(v=msdn.10)
aa447010	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447010.html	pOEMIsProcessorFeaturePresent (Windows CE 5.0)	symbol_page	1	function	pOEMIsProcessorFeaturePresent	none	Developer-defined.	Coredll.dll.	Windows CE 5.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447010(v=msdn.10)
aa447011	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447011.html	pOEMLoadInit (Windows CE 5.0)	symbol_page	1	function	pOEMLoadInit	none	Not applicable.	Coredll.lib.	Windows CE .NET 4.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447011(v=msdn.10)
aa447012	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447012.html	pOEMLoadModule (Windows CE 5.0)	symbol_page	1	function	pOEMLoadModule	none	Not applicable.	Coredll.lib.	Windows CE .NET 4.0 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447012(v=msdn.10)
aa447013	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447013.html	pOEMUpdateRescheduleTime (Windows CE 5.0)	symbol_page	1	function	pOEMUpdateRescheduleTime	none	Developer-defined.	Coredll.lib.	Windows CE 5.0 and later.	candidate_mismatch:void		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447013(v=msdn.10)
aa447014	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447014.html	PowerOffSystem (Windows CE 5.0)	symbol_page	1	function	PowerOffSystem	first_code_block	Pkfuncs.h.	Coredll.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447014(v=msdn.10)
aa447015	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447015.html	pQueryPerformanceCounter (Windows CE 5.0)	symbol_page	1	function	pQueryPerformanceCounter	none	Developer-defined.	Coredll.lib..	Windows CE 2.10 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447015(v=msdn.10)
aa447016	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447016.html	pQueryPerformanceFrequency (Windows CE 5.0)	symbol_page	1	function	pQueryPerformanceFrequency	none	Developer-defined.	Developer-defined.	Windows CE 2.10 and later.	candidate_mismatch:BOOL		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447016(v=msdn.10)
aa447017	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447017.html	pReadRegistryFromOEM (Windows CE 5.0)	symbol_page	1	function	pReadRegistryFromOEM	none	Not applicable.	Coredll.lib.	Windows CE 2.10 and later.	candidate_mismatch:DWORD		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447017(v=msdn.10)
aa447018	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447018.html	PROCESSOR_INFO (Windows CE 5.0)	symbol_page	1	struct	PROCESSOR_INFO	none	Pkfuncs.h.		Windows CE 3.0 and later.	statement_sequence		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447018(v=msdn.10)
aa447019	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447019.html	pWriteDebugLED (Windows CE 5.0)	symbol_page	1	function	pWriteDebugLED	none	Not applicable.	Coredll.lib.	Windows CE .NET 4.0 and later.	candidate_mismatch:VOID		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447019(v=msdn.10)
